Timestamp,Time_sec,Mode,CAN_OBC Input Voltage (V),CAN_OBC Input Current (A),CAN_OBC Output Voltage (V),CAN_OBC Output Current (A),CAN_OBC_Input_Power (W),CAN_OBC_Output_Power (W),CAN_OBC Efficiency (%),CAN_HPDCDC Input Voltage (V),CAN_HPDCDC Input Current (A),CAN_HPDCDC Output Voltage (V),CAN_HPDCDC Output Current (A),CAN_HPDCDC_Input_Power (W),CAN_HPDCDC_Output_Power (W),CAN_HPDCDC_Efficiency (%),CAN_OBC_TEMP (°C),CAN_OBC_FET_TEMP (°C),CAN_HPDCDC_TEMP (°C),HW_OBC Input Voltage (V),HW_OBC Input Current (A),HW_OBC Output Voltage (V),HW_OBC Output Current (A),HW_OBC_Input_Power (W),HW_OBC_Output_Power (W),HW_OBC Efficiency (%),HW_HPDCDC Input Voltage (V),HW_HPDCDC Input Current (A),HW_HPDCDC Output Voltage (V),HW_HPDCDC Output Current (A),HW_HPDCDC_Input_Power (W),HW_HPDCDC_Output_Power (W),HW_HPDCDC_Efficiency (%),HW_OBC_TEMP (°C),HW_OBC_FET_TEMP (°C),HW_HPDCDC_TEMP (°C)
2026-08-29 12:06:22,0.0,Discharge,0.0,0.0,100.56,0.0,0.0,0.0,0,100.56,1.02,13.98,4.47,102.5712,62.4906,60.924119050961664,46.0,44.0,46.0,,,,,,,0,0.0,0.9585,,,0.0,,0,,,
2026-08-29 12:06:23,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.56,1.03,13.99,4.47,103.5768,62.5353,60.37577913200639,46.0,44.0,46.0,,,,,,,0,0.0,0.9592,,,0.0,,0,,,
2026-08-29 12:06:24,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.06,14.0,4.47,106.583,62.58,58.71480442472063,46.0,44.0,46.0,,,,,,,0,0.0,0.9586,,,0.0,,0,,,
2026-08-29 12:06:25,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.56,1.1,13.97,4.46,110.61600000000001,62.306200000000004,56.32657120127287,46.0,44.0,46.0,,,,,,,0,0.0,0.9594,,,0.0,,0,,,
2026-08-29 12:06:26,0.0,Discharge,0.0,0.0,100.56,0.0,0.0,0.0,0,100.55,1.03,13.96,4.47,103.5665,62.4012,60.252301661251465,46.0,44.0,46.0,,,,,,,0,0.0,0.9585,,,0.0,,0,,,
2026-08-29 12:06:27,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.09,13.98,4.47,109.5995,62.4906,57.017230918024254,46.0,44.0,46.0,,,,,,,0,0.0,0.9588,,,-0.0,,0,,,
2026-08-29 12:06:28,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.06,13.94,4.47,106.583,62.31179999999999,58.463169548614694,46.0,44.0,46.0,,,,,,,0,0.0,0.9588,,,-0.0,,0,,,
2026-08-29 12:06:29,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.02,13.98,4.46,102.56099999999999,62.3508,60.79386901453769,46.0,44.0,46.0,,,,,,,0,0.0,0.9582,,,-0.0,,0,,,
2026-08-29 12:06:30,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.1500000000000001,14.0,4.47,115.63250000000001,62.58,54.11973277409032,46.0,44.0,46.0,,,,,,,0,0.0,0.9589,,,-0.0,,0,,,
2026-08-29 12:06:31,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.56,1.01,13.98,4.47,101.5656,62.4906,61.527328150476144,46.0,44.0,46.0,,,,,,,0,0.0,0.9584,,,-0.0,,0,,,
2026-08-29 12:06:32,0.0,Discharge,0.0,0.0,100.56,0.0,0.0,0.0,0,100.55,1.08,14.01,4.47,108.59400000000001,62.6247,57.66865572683572,46.0,44.0,46.0,,,,,,,0,0.0,0.9589,,,-0.0,,0,,,
2026-08-29 12:06:34,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.1,13.96,4.47,110.605,62.4012,56.41806428280819,46.0,44.0,46.0,,,,,,,0,0.0,0.9586,,,0.0,,0,,,
2026-08-29 12:06:35,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.09,13.98,4.46,109.5995,62.3508,56.88967559158572,46.0,44.0,46.0,,,,,,,0,0.0,0.9592,,,0.0,,0,,,
2026-08-29 12:06:36,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.56,1.08,13.99,4.47,108.60480000000001,62.5353,57.58060417219127,46.0,44.0,46.0,,,,,,,0,0.0,0.9589,,,0.0,,0,,,
2026-08-29 12:06:37,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.03,13.950000000000001,4.47,103.5665,62.356500000000004,60.209140986709016,46.0,44.0,46.0,,,,,,,0,0.0,0.959,,,0.0,,0,,,
2026-08-29 12:06:38,0.0,Discharge,0.0,0.0,100.55,0.0,0.0,0.0,0,100.55,1.08,14.02,4.47,108.59400000000001,62.669399999999996,57.70981822200121,46.0,44.0,46.0,,,,,,,0,0.0,0.9588,,,0.0,,0,,,
2026-08-29 12:06:39,0.0,Discharge,0.0,0.0,100.56,0.0,0.0,0.0,0,100.55,1.07,13.98,4.47,107.5885,62.4906,58.082973552006024,46.0,44.0,46.0,,,,,,,0,0.0,0.9589,,,-0.0,,0,,,
